Code Insee;Code Postal;Ville;Nom Ville long;;;;;Cedex
73003;73263;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73264;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73265;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73266;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73267;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73268;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73003;73269;AIGUEBLANCHE;AIGUEBLANCHE CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
81002;81200;AIGUEFONDE;AIGUEFONDE;81;E;01.01.0001;25.10.199325.10.1993;
63001;63260;AIGUEPERSE;AIGUEPERSE;63;E;01.01.0001;25.10.199325.10.1993;
69002;69790;AIGUEPERSE;AIGUEPERSE;69;E;01.01.0001;25.10.199325.10.1993;
09001;09240;AIGUES JUNTES;AIGUES JUNTES;09;E;01.01.0001;25.10.199319.08.1994;
30003;30220;AIGUES MORTES;AIGUES MORTES;30;E;01.01.0001;25.10.199325.10.1993;
09002;09600;AIGUES VIVES;AIGUES VIVES;09;E;01.01.0001;25.10.199325.10.1993;
11001;11800;AIGUES VIVES;AIGUES VIVES;11;E;01.01.0001;25.10.199325.10.1993;
30004;30670;AIGUES VIVES;AIGUES VIVES;30;E;01.01.0001;25.10.199325.10.1993;
34007;34210;AIGUES VIVES;AIGUES VIVES;34;E;01.01.0001;25.10.199325.10.1993;
30005;30760;AIGUEZE;AIGUEZE;30;E;01.01.0001;25.10.199325.10.1993;
43002;43000;AIGUILHE;AIGUILHE;43;E;01.01.0001;25.10.199325.10.1993;
05003;05470;AIGUILLES;AIGUILLES;05;E;01.01.0001;25.10.199325.10.1993;
47004;47190;AIGUILLON;AIGUILLON;47;E;01.01.0001;25.10.199325.10.1993;
83002;83630;AIGUINES;AIGUINES;83;E;01.01.0001;25.10.199325.10.1993;
36001;36140;AIGURANDE;AIGURANDE;36;E;01.01.0001;25.10.199325.10.1993;
05900;05340;AILEFROIDE;PELVOUX;05;E;01.01.0001;25.10.199325.10.1993;
07002;07200;AILHON;AILHON;07;E;01.01.0001;25.10.199325.10.1993;
45002;45230;AILLANT SUR MILLERON;AILLANT SUR MILLERON;45;E;01.01.0001;25.10.199325.10.1993;
89003;89110;AILLANT SUR THOLON;AILLANT SUR THOLON;89;E;01.01.0001;25.10.199325.10.1993;
33002;33124;AILLAS;AILLAS;33;E;01.01.0001;25.10.199325.10.1993;
42002;42130;AILLEUX;AILLEUX;42;E;01.01.0001;25.10.199325.10.1993;
70005;70110;AILLEVANS;AILLEVANS;70;E;01.01.0001;25.10.199325.10.1993;
10002;10200;AILLEVILLE;AILLEVILLE;10;E;01.01.0001;25.10.199325.10.1993;
70006;70320;AILLEVILLERS ET LYAUMONT;AILLEVILLERS ET LYAUMONT;70;E;01.01.0001;25.10.199325.10.1993;
52003;52700;AILLIANVILLE;AILLIANVILLE;52;E;01.01.0001;25.10.199325.10.1993;
72002;72600;AILLIERES BEAUVOIR;AILLIERES BEAUVOIR;72;E;01.01.0001;25.10.199325.10.1993;
73004;73340;AILLON LE JEUNE;AILLON LE JEUNE;73;E;01.01.0001;25.10.199325.10.1993;
73005;73340;AILLON LE VIEUX;AILLON LE VIEUX;73;E;01.01.0001;25.10.199325.10.1993;
70007;70300;AILLONCOURT;AILLONCOURT;70;E;01.01.0001;25.10.199325.10.1993;
27005;27600;AILLY;AILLY;27;E;01.01.0001;25.10.199325.10.1993;
80009;80690;AILLY LE HAUT CLOCHER;AILLY LE HAUT CLOCHER;80;E;01.01.0001;25.10.199325.10.1993;
55003;55300;AILLY SUR MEUSE;HAN SUR MEUSE;55;E;01.01.0001;25.10.199325.10.1993;
80010;80250;AILLY SUR NOYE;AILLY SUR NOYE;80;E;01.01.0001;25.10.199325.10.1993;
80011;80470;AILLY SUR SOMME;AILLY SUR SOMME;80;E;01.01.0001;25.10.199325.10.1993;
30006;30470;AIMARGUES;AIMARGUES;30;E;01.01.0001;25.10.199325.10.1993;
73006;73210;AIME;AIME;73;E;01.01.0001;25.10.199325.10.1993;
73006;73211;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73212;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73213;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73214;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73215;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73216;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73217;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73218;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73006;73219;AIME;AIME CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
04002;04000;AINAC;LA ROBINE SUR GALABRE;04;E;01.01.0001;25.10.199325.10.1993;
03003;03360;AINAY LE CHATEAU;AINAY LE CHATEAU;03;E;01.01.0001;25.10.199325.10.1993;
18002;18200;AINAY LE VIEIL;AINAY LE VIEIL;18;E;01.01.0001;25.10.199325.10.1993;
64011;64220;AINCILLE;AINCILLE;64;E;01.01.0001;25.10.199325.10.1993;
95008;95510;AINCOURT;AINCOURT;95;E;01.01.0001;25.10.199325.10.1993;
55004;55110;AINCREVILLE;AINCREVILLE;55;E;01.01.0001;25.10.199325.10.1993;
54007;54460;AINGERAY;AINGERAY;54;E;01.01.0001;25.10.199325.10.1993;
88003;88140;AINGEVILLE;AINGEVILLE;88;E;01.01.0001;25.10.199325.10.1993;
52004;52230;AINGOULAINCOURT;AINGOULAINCOURT;52;E;01.01.0001;25.10.199325.10.1993;
64012;64130;AINHARP;AINHARP;64;E;01.01.0001;25.10.199325.10.1993;
64013;64220;AINHICE MONGELOS;AINHICE MONGELOS;64;E;01.01.0001;25.10.199325.10.1993;
64014;64250;AINHOA;AINHOA;64;E;01.01.0001;25.10.199325.10.1993;
70008;70800;AINVELLE;AINVELLE;70;E;01.01.0001;25.10.199325.10.1993;
88004;88320;AINVELLE;AINVELLE;88;E;01.01.0001;25.10.199325.10.1993;
80013;80270;AIRAINES;AIRAINES;80;E;01.01.0001;25.10.199325.10.1993;
80013;80490;AIRAINES;AIRAINES;80;E;01.01.0001;24.07.200024.07.2000;
80013;80510;AIRAINES;AIRAINES;80;E;01.01.0001;24.07.200024.07.2000;
80013;80890;AIRAINES;AIRAINES;80;E;01.01.0001;24.07.200024.07.2000;
14005;14370;AIRAN;AIRAN;14;E;01.01.0001;25.10.199325.10.1993;
08004;08190;AIRE;AIRE;08;E;01.01.0001;25.10.199325.10.1993;
40001;40800;AIRE SUR L ADOUR;AIRE SUR L ADOUR;40;E;01.01.0001;25.10.199325.10.1993;
40001;40801;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40802;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40803;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40804;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40805;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40806;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40807;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40808;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
40001;40809;AIRE SUR L ADOUR;AIRE SUR L ADOUR CEDEX;40;E;01.01.0001;28.05.200328.05.2003;C
62014;62120;AIRE SUR LA LYS;AIRE SUR LA LYS;62;E;01.01.0001;25.10.199325.10.1993;
62014;62921;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62922;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62923;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62924;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62925;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62926;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62927;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62928;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
62014;62929;AIRE SUR LA LYS;AIRE SUR LA LYS CEDEX;62;E;01.01.0001;28.05.200328.05.2003;C
50004;50680;AIREL;AIREL;50;E;01.01.0001;25.10.199325.10.1993;
60008;60600;AIRION;AIRION;60;E;01.01.0001;25.10.199325.10.1993;
62015;62180;AIRON NOTRE DAME;AIRON NOTRE DAME;62;E;01.01.0001;25.10.199325.10.1993;
62016;62180;AIRON ST VAAST;AIRON ST VAAST;62;E;01.01.0001;25.10.199325.10.1993;
11002;11320;AIROUX;AIROUX;11;E;01.01.0001;25.10.199325.10.1993;
79005;79600;AIRVAULT;AIRVAULT;79;E;01.01.0001;25.10.199325.10.1993;
21005;21110;AISEREY;AISEREY;21;E;01.01.0001;25.10.199325.10.1993;
70009;70500;AISEY ET RICHECOURT;AISEY ET RICHECOURT;70;E;01.01.0001;25.10.199325.10.1993;
21006;21400;AISEY SUR SEINE;AISEY SUR SEINE;21;E;01.01.0001;25.10.199325.10.1993;
85903;85450;AISNE;CHAILLE LES MARAIS;85;E;01.01.0001;25.10.199325.10.1993;
02006;02110;AISONVILLE ET BERNOVILLE;AISONVILLE ET BERNOVILLE;02;E;01.01.0001;25.10.199325.10.1993;
25009;25360;AISSEY;AISSEY;25;E;01.01.0001;25.10.199325.10.1993;
21007;21390;AISY SOUS THIL;AISY SOUS THIL;21;E;01.01.0001;25.10.199325.10.1993;
89004;89390;AISY SUR ARMANCON;AISY SUR ARMANCON;89;E;01.01.0001;25.10.199325.10.1993;
2B003;20244;AITI;AITI;2B;E;01.01.0001;25.10.199325.10.1993;
73007;73220;AITON;AITON;73;E;01.01.0001;25.10.199325.10.1993;
19002;19200;AIX;AIX;19;E;01.01.0001;25.10.199325.10.1993;
59004;59310;AIX;AIX;59;E;01.01.0001;25.10.199325.10.1993;
26001;26150;AIX EN DIOIS;AIX EN DIOIS;26;E;01.01.0001;25.10.199325.10.1993;
62017;62650;AIX EN ERGNY;AIX EN ERGNY;62;E;01.01.0001;25.10.199325.10.1993;
62018;62170;AIX EN ISSART;AIX EN ISSART;62;E;01.01.0001;25.10.199325.10.1993;
10003;10160;AIX EN OTHE;AIX EN OTHE;10;E;01.01.0001;25.10.199325.10.1993;
13001;13081;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13082;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13083;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13084;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13085;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13086;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13087;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13088;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13089;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;26.09.200526.09.2005;C
13001;13090;AIX EN PROVENCE;AIX EN PROVENCE;13;E;01.01.0001;25.10.199321.10.1996;
13001;13091;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13092;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13093;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13094;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13095;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13096;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13097;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13098;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13099;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 2;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13100;AIX EN PROVENCE;AIX EN PROVENCE;13;E;01.01.0001;21.10.199621.10.1996;
13001;13101;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13181;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 5;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13182;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 5;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13183;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 5;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13184;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 5;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13545;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 4;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13546;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 4;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13547;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 4;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13591;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13592;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13593;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13594;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13595;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13601;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13602;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13603;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13604;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;25.04.200525.04.2005;C
13001;13605;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13606;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13607;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13608;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13609;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13611;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13612;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13616;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13617;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13621;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13625;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13626;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13627;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13628;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13629;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 1;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13764;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13766;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13791;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13792;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13793;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13794;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13795;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13796;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13797;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13798;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13799;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13851;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13852;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13853;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13854;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13855;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13856;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13857;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13858;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
13001;13859;AIX EN PROVENCE;AIX EN PROVENCE CEDEX 3;13;E;01.01.0001;28.05.200328.05.2003;C
63002;63980;AIX LA FAYETTE;AIX LA FAYETTE;63;E;01.01.0001;25.10.199325.10.1993;
73008;73100;AIX LES BAINS;AIX LES BAINS;73;E;01.01.0001;25.10.199325.10.1993;
73008;73101;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73102;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73103;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73104;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73105;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73106;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73107;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73108;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
73008;73109;AIX LES BAINS;AIX LES BAINS CEDEX;73;E;01.01.0001;28.05.200328.05.2003;C
62019;62160;AIX NOULETTE;AIX NOULETTE;62;E;01.01.0001;25.10.199325.10.1993;
87001;87700;AIXE SUR VIENNE;AIXE SUR VIENNE;87;E;01.01.0001;25.10.199325.10.1993;
07003;07530;AIZAC;AIZAC;07;E;01.01.0001;25.10.199325.10.1993;
52005;52120;AIZANVILLE;AIZANVILLE;52;E;01.01.0001;25.10.199325.10.1993;
36002;36150;AIZE;AIZE;36;E;01.01.0001;25.10.199325.10.1993;
80014;80240;AIZECOURT LE BAS;AIZECOURT LE BAS;80;E;01.01.0001;25.10.199325.10.1993;
80015;80200;AIZECOURT LE HAUT;AIZECOURT LE HAUT;80;E;01.01.0001;25.10.199325.10.1993;
16006;16700;AIZECQ;NANTEUIL EN VALLEE;16;E;01.01.0001;25.10.199325.10.1993;
02007;02820;AIZELLES;AIZELLES;02;E;01.01.0001;25.10.199325.10.1993;
85003;85190;AIZENAY;AIZENAY;85;E;01.01.0001;25.10.199325.10.1993;
27006;27500;AIZIER;AIZIER;27;E;01.01.0001;25.10.199325.10.1993;
02008;02370;AIZY JOUY;AIZY JOUY;02;E;01.01.0001;25.10.199325.10.1993;
11003;11300;AJAC;AJAC;11;E;01.01.0001;25.10.199325.10.1993;
2A004;20000;AJACCIO;AJACCIO;2A;E;01.01.0001;25.10.199321.10.1996;
2A004;20090;AJACCIO;AJACCIO;2A;E;01.01.0001;21.10.199621.10.1996;
2A004;20162;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20167;AJACCIO;MEZZAVIA;2A;E;01.01.0001;06.09.200106.09.2001;
2A004;20174;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20175;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20176;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20177;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20178;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20179;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20180;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20181;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20182;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20183;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20184;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20185;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20186;AJACCIO;AJACCIO CEDEX 2;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20187;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20188;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20189;AJACCIO;AJACCIO CEDEX 2;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20191;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20192;AJACCIO;AJACCIO CEDEX 4;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20193;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20194;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20195;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20196;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20197;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20198;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20199;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20301;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20302;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20303;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20304;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20305;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20306;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20307;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20308;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20309;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20311;AJACCIO;AJACCIO CEDEX 1;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20501;AJACCIO;AJACCIO CEDEX 5;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20502;AJACCIO;AJACCIO CEDEX 5;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20503;AJACCIO;AJACCIO CEDEX 5;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20504;AJACCIO;AJACCIO CEDEX 5;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20505;AJACCIO;AJACCIO CEDEX 5;2A;E;01.01.0001;28.05.200328.05.2003;C
2A004;20700;AJACCIO;AJACCIO CEDEX 9;2A;E;01.01.0001;28.05.200328.05.2003;C
